,Product_1,Product_2,Product_3,Product_4,Product_5
56720370,46209324,44216153,44184322,42953815,49981979
56742165,45348708,46614660,40369758,9977722,9977527
56748461,53727656,50305901,50316874,39067186,50721406
567976,14510413,24787428,75615357,605223,8389458
56799621,32829823,72217122,75837832,55719951,76161572
56799815,14519500,57447641,67709566,51593115,53978256
5681151,74572230,36710007,9381544,63912442,8997014
56821778,51368046,56597246,11897820,76166974,78511861
56833406,57650811,16717623,6715805,15971921,10603363
56852494,65410485,65410481,65439712,65439714,48319361
56859344,23463787,52241344,7770389,56889347,56930154
56873256,5371673,51343843,51030375,55571724,4216333
56885678,72928043,35373097,52889826,26348659,52333193
56889347,899588,23463787,56288980,56859344,56930154
56903194,55146278,48278979,72036884,68230948,56962891
56904924,58075222,57625269,59581811,57422387,57415784
56910041,58623988,11230151,52864995,1533113,1530039
56922762,10791582,487524,487511,64354130,487532
56930154,23463787,299431,299461,56889347,56859344
56936788,415050,415086,4727349,14260356,6568615
56962891,23536001,55146278,48278979,68230948,56903194
56999311,17926831,57003675,27946536,39325978,5850113
57003675,39325978,5850113,56999311,2545821,27946536
57035168,16651189,73378806,32102874,11230151,55366883
57051581,17620717,20637413,53704413,53254176,16572969
57061367,79239706,57309752,59301695,75641272,58390133
57071523,3072473,21921714,57742831,57876590,44633444
57116483,23068516,44633444,74829862,57053835,69192869
57127752,55248506,57809866,55584843,76206341,55138557
571764,448538,72128653,38072358,11199995,571874
571874,38072358,74850075,571764,11199995,1069770
57268501,34513368,6642977,6509743,41556669,57269938
57269938,1666387,34513368,6509743,41556669,57268501
57287349,32924732,12118915,17946135,68508353,23442433
57306146,77241812,57694501,57309569,76451695,57789301
57306483,67845003,5524521,28017110,55354528,7801273
57309569,74893380,36368474,57306146,76451695,57694501
57309752,76198199,54935451,58566938,59195378,71101151
57316028,50604092,48878735,17954263,57316596,13114633
57316596,72520984,63483847,11199435,50604092,37891357
57333148,7383363,35460128,21134184,13580400,19242072
57357726,52341716,22021148,47133485,59166004,28241326
57415784,57625269,58247593,59581811,57422387,56904924
57421895,18002124,10868001,22021148,25191433,67861239
57422387,57625269,68619598,59581811,57415784,56904924
57425928,56904924,57415784,57422387,58292845,59249458
57440303,72798037,68357699,68354945,72797003,56028477
57440329,72801647,48091364,58298176,11239836,24408779
57447641,51593115,53978256,56799815,55457074,67709566
57452525,8645787,58251130,14681554,899654,899588
57484728,17589287,42631737,7140249,37944329,66385255
57508317,44066765,54534507,71087291,74983716,55669097
57523356,58298176,74824252,75301142,47420682,74496917
57524517,53447698,35460128,78010530,71523843,72290186
575388,67179382,311788,25006660,575389,26029837
575389,67179382,311788,25006660,575388,26029837
575505,575388,26029837,311788,575519,575516
575516,575388,26029837,311788,575519,575505
575519,575388,26029837,311788,575516,575505
575591,67179382,311976,14388647,575388,26029837
57624790,4738525,13406602,4727345,13410814,10138000
57625269,57415784,59581811,56904924,57422387,58075222
57628754,72672762,45597232,23454205,72456773,57657389
57642927,21201528,60228865,7816939,36344502,24456725
57650811,19884568,21973916,10603363,56833406,6715805
57652429,53788968,53788962,55880882,57652434,57652438
57652434,57663110,55880882,72033197,57652429,57652438
57652438,53788968,53788962,55880882,57652434,57652429
57652540,6715805,10603363,56833406,14270619,15380161
57654514,11048947,49411968,950300,55539215,8194256
57656568,20202128,66708181,21569900,21572053,23790776
57657389,8018484,45597232,57628754,23454205,72456773
57657446,69625196,21221639,49411968,10020487,8194256
57659050,71674971,33307083,53297644,76105382,77692525
57663110,72535930,57652434,73159008,73159010,56694005
57666163,31262507,12274956,595607,10697849,56248606
576784,13115242,30857999,998687,556922,576880
576880,518679,30857999,556922,998687,576784
57694501,57789301,77241812,36368474,76451695,57309569
57730666,68297085,68222196,68200288,42006873,42003599
57742831,55320027,57750621,23068516,28527933,57876590
57748047,57811160,53444660,48430140,15669028,33115720
57750621,55320027,23068516,44633444,44007386,57841945
57751841,20833539,58623988,52864995,72954000,58086409
57767919,73831100,59081231,77706599,74342054,72535930
57789301,36368474,77241812,71293311,11866615,57306146
57809866,84709895,76206341,55584843,57127752,55248506
57811160,33115720,15669028,53444660,14039112,48430140
57841945,9839803,23068516,44633444,57750621,44007386
57865557,73308614,22596017,68621140,60228865,56540134
57876590,55320027,57750621,23068516,28527933,57742831
57887358,21921714,44633444,57750621,37487298,73100602
57904118,10194899,58056462,56046345,20557588,52711513
57912964,51729979,75514309,56198267,60050735,56195676
57967681,6642977,66573446,48878735,49729824,48877698
57970261,59471172,68259526,58666606,58502959,48304526
58002233,14270619,23020359,10603363,15380161,52355000
58010310,52333193,22413470,56365197,41574489,53297644
5801059,6703629,6880747,7855366,16420565,5839337
58023971,17038778,75302620,33360472,7494785,59482840
58039891,17618382,16533906,69149307,28364394,10006134
58053725,54393507,69507754,33000095,13764494,53599451
58056454,52702602,72006749,53646230,1675793,53646228
58056462,20555138,56046345,20557588,52711513,57904118
58056861,36457818,58056462,56046345,77040064,58890618
58065346,73547373,45339109,63453468,63839533,54058645
58075222,1954207,57415784,56904924,57422387,57625269
58086409,57751841,58623988,52864995,20833539,72954000
58116278,10001377,10001334,44012580,10001357,10001355
58122347,13957952,73844240,68438022,58936414,48116252
58133783,20352015,21176086,24830860,22362836,58986461
58151291,73314682,70817873,46695756,41574489,46621334
58176142,56904924,57415784,58247593,58292845,58176752
58176752,57415784,57422387,56904924,58292845,58176142
58186168,37822610,36275060,58162174,66903152,66897982
58204138,54378048,39165790,70781319,37822610,72119221
58211548,26473455,43742273,41791430,22883541,29455014
58215473,16860936,14868418,58291928,58298489,76309587
582268,48509229,76186679,68828151,566867,58677681
582271,54021947,46645696,3209613,547563,20904905
58227863,32189703,57750621,28527933,57742831,57876590
58240250,42515085,25749035,74247140,70772235,72519492
58245791,54802325,67087279,67085908,7184855,2119907
58247593,54029523,56904924,58176142,57415784,57422387
58251130,57452525,3237483,14681554,67069703,10581170
58251883,76161572,70115294,72217122,55719951,38997194
58259141,54913203,52717588,54711313,53516830,56027838
58262987,31602057,13697766,53519932,23126129,81135664
58263379,34942635,12628815,75402106,74317085,55665054
58271504,71087291,72836349,30886874,54744314,44066765
58272980,23482495,59322576,72034454,66510277,55996377
58276960,50604092,48878735,48877698,11607917,11609717
58291928,58215473,16860936,52333193,14868418,58298489
58292845,68832412,58176752,58176142,57425928,59249458
58298176,11239836,67752435,51198977,54350617,71674971
58298489,16860936,52333193,58215473,14868418,58291928
58326163,14313154,50253867,32399542,26029929,25696258
58340599,8197740,23518127,23518127,294065,54002739
58362933,72535930,75722868,57767919,55880902,53840141
58363324,8141868,51668230,51668332,9838905,56384890
58388194,58666606,58849381,59471172,78872402,2184775
58388702,55880902,53827027,74342054,73831096,72535930
58390031,25451926,11614069,33651411,11649798,33651473
58390133,20997191,59301695,19336345,58473284,34531250
58393093,75301142,73258681,74629311,74496917,74824252
5839337,6880747,6703629,11866615,16420565,5801059
58403905,54455779,57508317,74983716,54534507,24595414
58410688,23556592,55515547,10003165,71102068,8951185
58437155,54028954,31276832,63494589,74489817,35729879
5844049,23518127,23518127,389145,54665,54665
58444960,70833091,70765393,70765398,81140794,73320913
58445349,618461,556507,964223,4333879,25892097
5844567,5987217,2054469,5986195,5986499,14078676
58470334,23790776,63171394,21569900,21572053,66708181
58473284,58390133,59301695,20997191,34531250,19336345
584802,53266115,419024,362872,418636,10690670
5849307,19884568,16717623,4707367,6715805,13984365
5849439,34718955,4727349,19884568,5849479,8729404
5849479,10603363,7152321,21163516,5849439,8729404
5849599,14270619,16717623,10603363,4713017,4713035
5849615,8729404,7152321,21163516,5849479,22635666
5850113,17919303,56320903,27946536,39325978,56999311
58502959,59471172,68259526,57970261,58666606,48304526
5851483,12411687,75580631,59418162,75583326,16135710
58533785,1609191,8141046,4333879,25892097,13804344
58537378,69201188,29248122,69237786,15806904,15806909
58545325,50421557,68655745,50692301,50425709,50702919
58566938,76198199,54935451,54384395,58899265,75754994
58583531,11242886,38120774,13957952,43881779,55998202
5858837,28754687,11388785,10868001,32057976,5850113
58617330,11308022,426320,8460274,7077177,59405444
58623988,46179293,58086409,72954000,20833539,52864995
58624734,35373097,73258681,24852048,64441281,29572815
5862639,2034021,8023974,6039405,13856052,5865627
58629879,46627072,19362591,45125720,74348608,74317926
5865627,2034021,8023974,6039405,13856052,5862639
5866557,5899501,5899427,44801520,45075149,5866569
5866569,5899501,5899427,44801520,45075149,5866557
58666606,59471172,68259526,48304526,57970261,58502959
58667989,15350656,16079268,25753906,44349631,42126872
58671786,48100590,48091364,54383925,51884751,59084364
58677681,1605995,12108701,19606295,66930382,48509229
586849,1516999,426223,4340431,461038,1517005
5868813,52400151,63839533,68527587,71092325,68521343
58728728,56962891,704654,57663110,69507754,68976582
58731373,54616399,29655357,15280632,74912653,58736477
58736477,29655357,54616399,15280632,74912653,58731373
5876277,55985257,5895559,16988898,8096306,26087099
588005,356387,410704,10706160,10706084,26315122
58849381,57970261,58666606,68259526,78872402,58852284
58852284,58388194,58502959,59471172,78872402,58849381
58866777,71291990,54628125,24932961,74572230,52945747
58873710,41167737,75580631,13333554,55791807,77876730
588800,25732951,11582921,4252075,10590207,11241055
58890618,3686091,3685791,29114814,77040064,58056861
588949,1534193,1534745,1534749,47624197,47624195
58899265,76198199,52562646,75754994,54935451,58566938
58913366,71896577,76798413,76798277,76798342,58913262
589301,3311319,502113,229779,405243,426396
58930785,74623725,51571587,55925516,8470266,49498981
58936414,22772342,43881779,12736752,11213554,11242886
58954114,31980817,77876730,41167737,58962499,58873710
5895559,55985257,5876277,26087099,8096306,16988898
58957932,51424090,4747467,1684009,8105301,1666387
58958936,67448076,67625043,73986821,45314842,67457497
58962499,44012841,44012580,58954114,16135710,31980817
58962575,1530039,1534749,1534745,76273925,55096350
58977589,3220933,1516999,461040,3770729,58978540
58978540,1500863,3018149,461038,3220933,58977589
58986461,20352015,21176086,24830860,22362836,58133783
5899257,4877909,487511,3222489,9679946,7518567
5899299,1457747,487524,73315307,64354130,8130811
5899427,44801520,45075149,5899509,5899501,5899493
5899493,44801520,45075149,5899509,5899427,5899501
5899501,44801520,45075149,5899509,5899427,5899493
5899509,44801520,45075149,5899427,5899501,5899493
59043365,48524359,73947084,63084235,75515658,59043368
59043368,73113762,73947084,63084235,75515658,59043365
5904663,2054469,8112536,1819263,5911429,31142917
59050694,41574489,52889826,56365197,52333193,76134137
59081231,74342054,63851307,57767919,73831100,56694005
59084364,58671786,48100590,51884751,48091364,54383925
59085882,22082835,17618382,21442742,21329314,12391035
59090334,7783307,73936929,8201864,56320903,45661782
5911429,5904663,8112536,2054629,1819263,31142917
59130781,22413470,74247140,52333193,53501421,70772235
5913881,233129,21316309,386464,7217981,385455
59139788,74572230,11794382,12485554,71291990,50424465
59150358,59168467,56365197,74247140,22413470,70772235
59165734,11199435,7986170,50179247,44567597,56251562
59166004,74246209,11477102,12716267,53447698,32591390
59168467,74623725,74247140,14790642,75574549,74141526
59186435,10194899,32317486,32317296,52155021,59186525
59186525,52711513,32317486,32317296,52155021,59186435
59195378,75754994,54384395,58566938,57309752,71101151
591960,74623725,19408798,31602057,2638665,23368835
59198088,4747467,54889013,71062970,17954259,11607917
59238709,73767444,41502230,55035537,25404882,73612703
59249458,68832412,58176752,58176142,58292845,57425928
59271667,14372277,22048214,12391802,28527933,52472582
59288875,17783779,41819516,33078123,73476077,26434415
59301695,58390133,34531250,20997191,19336345,58473284
59302735,11633356,2067059,51352620,46156090,15129417
59314834,59452897,57440303,17487128,17487126,2172089
59322576,60030176,45661782,68793627,65395332,51884751
59348238,37000912,71674971,4889751,17019841,59471077
59405214,1684009,1666387,72521998,53562788,63226094
59405444,7077177,426223,58617330,11308022,8460274
59411891,32021463,15267455,843460,44003914,14104460
59418162,1600005,73116940,73117254,73117102,13781306
59429978,73476077,25648528,38440074,26062659,26305965
59433314,50488569,44924941,71142100,71112874,21582145
59452978,56037111,17493969,17493952,59452897,56037105
594697,576128,606532,21022062,1760987,594788
59471077,37000912,45125717,4889751,17019841,59348238
59471172,48304526,58502959,57970261,58666606,68259526
59471318,67179382,67260812,74548798,25007161,24644338
59473370,45151660,72537395,77692949,77694498,70722482
594788,6872581,606532,1760987,21022062,594697
59482840,54889765,7494785,42648299,58023971,75302620
5950363,62370482,45123323,5950575,24766023,5950457
5950457,45123323,62370482,24766023,5950575,5950363
5950575,29339417,5950457,5950363,45123323,24766023
59518944,37935420,44911333,74610299,68769369,16555172
